backend,case_name,status,reason,dtype,algorithm,mode,k,n,timing_label,time_ms,timing_label_e2e,time_end_to_end_ms,timing_label_algorithmic,time_algorithmic_ms,bytes_moved,bytes_model,compare_ops,ops_model
npu,q05_k8_max,PASS,ok,uint,bitonic,max,8,32,Trunc bitonic end-to-end time (ms),0.645,Trunc bitonic end-to-end time (ms),0.645,Trunc bitonic algorithmic time (ms),0.555,24704,exact,5120,exact
npu,q06_k8_max,PASS,ok,uint,bitonic,max,8,64,Trunc bitonic end-to-end time (ms),0.639,Trunc bitonic end-to-end time (ms),0.639,Trunc bitonic algorithmic time (ms),0.555,24832,exact,5120,exact
npu,q07_k8_max,PASS,ok,uint,bitonic,max,8,128,Trunc bitonic end-to-end time (ms),0.645,Trunc bitonic end-to-end time (ms),0.645,Trunc bitonic algorithmic time (ms),0.557,25088,exact,5120,exact
npu,q08_k8_max,PASS,ok,uint,bitonic,max,8,256,Trunc bitonic end-to-end time (ms),0.646,Trunc bitonic end-to-end time (ms),0.646,Trunc bitonic algorithmic time (ms),0.56,25600,exact,5120,exact
npu,q08_k256_max,PASS,ok,uint,bitonic,max,256,256,Trunc bitonic end-to-end time (ms),0.656,Trunc bitonic end-to-end time (ms),0.656,Trunc bitonic algorithmic time (ms),0.565,25600,exact,5120,exact
npu,q09_k8_max,PASS,ok,uint,bitonic,max,8,512,Trunc bitonic end-to-end time (ms),0.646,Trunc bitonic end-to-end time (ms),0.646,Trunc bitonic algorithmic time (ms),0.557,26624,exact,5120,exact
npu,q09_k256_max,PASS,ok,uint,bitonic,max,256,512,Trunc bitonic end-to-end time (ms),0.648,Trunc bitonic end-to-end time (ms),0.648,Trunc bitonic algorithmic time (ms),0.559,26624,exact,5120,exact
npu,q10_k8_max,PASS,ok,uint,bitonic,max,8,1024,Trunc bitonic end-to-end time (ms),0.656,Trunc bitonic end-to-end time (ms),0.656,Trunc bitonic algorithmic time (ms),0.564,28672,exact,5120,exact
npu,q10_k256_max,PASS,ok,uint,bitonic,max,256,1024,Trunc bitonic end-to-end time (ms),0.652,Trunc bitonic end-to-end time (ms),0.652,Trunc bitonic algorithmic time (ms),0.562,28672,exact,5120,exact
npu,q11_k8_max,PASS,ok,uint,bitonic,max,8,2048,Trunc bitonic end-to-end time (ms),0.643,Trunc bitonic end-to-end time (ms),0.643,Trunc bitonic algorithmic time (ms),0.555,57344,exact,10240,exact
npu,q11_k256_max,PASS,ok,uint,bitonic,max,256,2048,Trunc bitonic end-to-end time (ms),0.653,Trunc bitonic end-to-end time (ms),0.653,Trunc bitonic algorithmic time (ms),0.565,57344,exact,10240,exact
npu,q12_k8_max,PASS,ok,uint,bitonic,max,8,4096,Trunc bitonic end-to-end time (ms),0.651,Trunc bitonic end-to-end time (ms),0.651,Trunc bitonic algorithmic time (ms),0.561,114688,exact,20480,exact
npu,q12_k256_max,PASS,ok,uint,bitonic,max,256,4096,Trunc bitonic end-to-end time (ms),0.66,Trunc bitonic end-to-end time (ms),0.66,Trunc bitonic algorithmic time (ms),0.572,114688,exact,20480,exact
npu,q12_k4096_max,PASS,ok,uint,bitonic,max,4096,4096,Trunc bitonic end-to-end time (ms),0.721,Trunc bitonic end-to-end time (ms),0.721,Trunc bitonic algorithmic time (ms),0.627,114688,exact,20480,exact
npu,q13_k8_max,PASS,ok,uint,bitonic,max,8,8192,Trunc bitonic end-to-end time (ms),0.651,Trunc bitonic end-to-end time (ms),0.651,Trunc bitonic algorithmic time (ms),0.562,229376,exact,40960,exact
npu,q13_k256_max,PASS,ok,uint,bitonic,max,256,8192,Trunc bitonic end-to-end time (ms),0.666,Trunc bitonic end-to-end time (ms),0.666,Trunc bitonic algorithmic time (ms),0.578,229376,exact,40960,exact
npu,q13_k4096_max,PASS,ok,uint,bitonic,max,4096,8192,Trunc bitonic end-to-end time (ms),0.785,Trunc bitonic end-to-end time (ms),0.785,Trunc bitonic algorithmic time (ms),0.699,229376,exact,40960,exact
npu,q14_k8_max,PASS,ok,uint,bitonic,max,8,16384,Trunc bitonic end-to-end time (ms),0.645,Trunc bitonic end-to-end time (ms),0.645,Trunc bitonic algorithmic time (ms),0.561,458752,exact,81920,exact
npu,q14_k256_max,PASS,ok,uint,bitonic,max,256,16384,Trunc bitonic end-to-end time (ms),0.67,Trunc bitonic end-to-end time (ms),0.67,Trunc bitonic algorithmic time (ms),0.581,458752,exact,81920,exact
npu,q14_k4096_max,PASS,ok,uint,bitonic,max,4096,16384,Trunc bitonic end-to-end time (ms),0.887,Trunc bitonic end-to-end time (ms),0.887,Trunc bitonic algorithmic time (ms),0.799,458752,exact,81920,exact
npu,q15_k8_max,PASS,ok,uint,bitonic,max,8,32768,Trunc bitonic end-to-end time (ms),0.659,Trunc bitonic end-to-end time (ms),0.659,Trunc bitonic algorithmic time (ms),0.571,917504,exact,163840,exact
npu,q15_k256_max,PASS,ok,uint,bitonic,max,256,32768,Trunc bitonic end-to-end time (ms),0.673,Trunc bitonic end-to-end time (ms),0.673,Trunc bitonic algorithmic time (ms),0.587,917504,exact,163840,exact
npu,q15_k4096_max,PASS,ok,uint,bitonic,max,4096,32768,Trunc bitonic end-to-end time (ms),1.02,Trunc bitonic end-to-end time (ms),1.02,Trunc bitonic algorithmic time (ms),0.928,917504,exact,163840,exact
npu,q16_k8_max,PASS,ok,uint,bitonic,max,8,65536,Trunc bitonic end-to-end time (ms),0.648,Trunc bitonic end-to-end time (ms),0.648,Trunc bitonic algorithmic time (ms),0.568,1835008,exact,327680,exact
npu,q16_k256_max,PASS,ok,uint,bitonic,max,256,65536,Trunc bitonic end-to-end time (ms),0.697,Trunc bitonic end-to-end time (ms),0.697,Trunc bitonic algorithmic time (ms),0.603,1835008,exact,327680,exact
npu,q16_k4096_max,PASS,ok,uint,bitonic,max,4096,65536,Trunc bitonic end-to-end time (ms),1.178,Trunc bitonic end-to-end time (ms),1.178,Trunc bitonic algorithmic time (ms),1.089,1835008,exact,327680,exact
npu,q17_k8_max,PASS,ok,uint,bitonic,max,8,131072,Trunc bitonic end-to-end time (ms),0.706,Trunc bitonic end-to-end time (ms),0.706,Trunc bitonic algorithmic time (ms),0.612,3670016,exact,655360,exact
npu,q17_k256_max,PASS,ok,uint,bitonic,max,256,131072,Trunc bitonic end-to-end time (ms),0.726,Trunc bitonic end-to-end time (ms),0.726,Trunc bitonic algorithmic time (ms),0.63,3670016,exact,655360,exact
npu,q17_k4096_max,PASS,ok,uint,bitonic,max,4096,131072,Trunc bitonic end-to-end time (ms),1.348,Trunc bitonic end-to-end time (ms),1.348,Trunc bitonic algorithmic time (ms),1.252,3670016,exact,655360,exact
npu,q17_k131072_max,PASS,ok,uint,bitonic,max,131072,131072,Trunc bitonic end-to-end time (ms),7.386,Trunc bitonic end-to-end time (ms),7.386,Trunc bitonic algorithmic time (ms),7.265,3670016,exact,655360,exact
npu,q18_k8_max,PASS,ok,uint,bitonic,max,8,262144,Trunc bitonic end-to-end time (ms),0.761,Trunc bitonic end-to-end time (ms),0.761,Trunc bitonic algorithmic time (ms),0.662,7340032,exact,1310720,exact
npu,q18_k256_max,PASS,ok,uint,bitonic,max,256,262144,Trunc bitonic end-to-end time (ms),0.783,Trunc bitonic end-to-end time (ms),0.783,Trunc bitonic algorithmic time (ms),0.689,7340032,exact,1310720,exact
npu,q18_k4096_max,PASS,ok,uint,bitonic,max,4096,262144,Trunc bitonic end-to-end time (ms),1.53,Trunc bitonic end-to-end time (ms),1.53,Trunc bitonic algorithmic time (ms),1.426,7340032,exact,1310720,exact
npu,q18_k131072_max,PASS,ok,uint,bitonic,max,131072,262144,Trunc bitonic end-to-end time (ms),12.67,Trunc bitonic end-to-end time (ms),12.67,Trunc bitonic algorithmic time (ms),12.529,7340032,exact,1310720,exact
npu,q19_k8_max,PASS,ok,uint,bitonic,max,8,524288,Trunc bitonic end-to-end time (ms),0.844,Trunc bitonic end-to-end time (ms),0.844,Trunc bitonic algorithmic time (ms),0.742,14680064,exact,2621440,exact
npu,q19_k256_max,PASS,ok,uint,bitonic,max,256,524288,Trunc bitonic end-to-end time (ms),0.878,Trunc bitonic end-to-end time (ms),0.878,Trunc bitonic algorithmic time (ms),0.775,14680064,exact,2621440,exact
npu,q19_k4096_max,PASS,ok,uint,bitonic,max,4096,524288,Trunc bitonic end-to-end time (ms),1.722,Trunc bitonic end-to-end time (ms),1.722,Trunc bitonic algorithmic time (ms),1.627,14680064,exact,2621440,exact
npu,q19_k131072_max,PASS,ok,uint,bitonic,max,131072,524288,Trunc bitonic end-to-end time (ms),18.208,Trunc bitonic end-to-end time (ms),18.208,Trunc bitonic algorithmic time (ms),18.037,14680064,exact,2621440,exact
npu,q20_k8_max,PASS,ok,uint,bitonic,max,8,1048576,Trunc bitonic end-to-end time (ms),1.034,Trunc bitonic end-to-end time (ms),1.034,Trunc bitonic algorithmic time (ms),0.928,29360128,exact,5242880,exact
npu,q20_k256_max,PASS,ok,uint,bitonic,max,256,1048576,Trunc bitonic end-to-end time (ms),1.075,Trunc bitonic end-to-end time (ms),1.075,Trunc bitonic algorithmic time (ms),0.974,29360128,exact,5242880,exact
npu,q20_k4096_max,PASS,ok,uint,bitonic,max,4096,1048576,Trunc bitonic end-to-end time (ms),2.067,Trunc bitonic end-to-end time (ms),2.067,Trunc bitonic algorithmic time (ms),1.954,29360128,exact,5242880,exact
npu,q20_k131072_max,PASS,ok,uint,bitonic,max,131072,1048576,Trunc bitonic end-to-end time (ms),23.962,Trunc bitonic end-to-end time (ms),23.962,Trunc bitonic algorithmic time (ms),23.764,29360128,exact,5242880,exact
npu,q21_k8_max,PASS,ok,uint,bitonic,max,8,2097152,Trunc bitonic end-to-end time (ms),1.571,Trunc bitonic end-to-end time (ms),1.571,Trunc bitonic algorithmic time (ms),1.452,58720256,exact,10485760,exact
npu,q21_k256_max,PASS,ok,uint,bitonic,max,256,2097152,Trunc bitonic end-to-end time (ms),1.559,Trunc bitonic end-to-end time (ms),1.559,Trunc bitonic algorithmic time (ms),1.442,58720256,exact,10485760,exact
npu,q21_k4096_max,PASS,ok,uint,bitonic,max,4096,2097152,Trunc bitonic end-to-end time (ms),2.433,Trunc bitonic end-to-end time (ms),2.433,Trunc bitonic algorithmic time (ms),2.313,58720256,exact,10485760,exact
npu,q21_k131072_max,PASS,ok,uint,bitonic,max,131072,2097152,Trunc bitonic end-to-end time (ms),29.788,Trunc bitonic end-to-end time (ms),29.788,Trunc bitonic algorithmic time (ms),29.597,58720256,exact,10485760,exact
npu,q22_k8_max,PASS,ok,uint,bitonic,max,8,4194304,Trunc bitonic end-to-end time (ms),2.822,Trunc bitonic end-to-end time (ms),2.822,Trunc bitonic algorithmic time (ms),2.668,117440512,exact,20971520,exact
npu,q22_k256_max,PASS,ok,uint,bitonic,max,256,4194304,Trunc bitonic end-to-end time (ms),2.746,Trunc bitonic end-to-end time (ms),2.746,Trunc bitonic algorithmic time (ms),2.612,117440512,exact,20971520,exact
npu,q22_k4096_max,PASS,ok,uint,bitonic,max,4096,4194304,Trunc bitonic end-to-end time (ms),3.784,Trunc bitonic end-to-end time (ms),3.784,Trunc bitonic algorithmic time (ms),3.646,117440512,exact,20971520,exact
npu,q22_k131072_max,PASS,ok,uint,bitonic,max,131072,4194304,Trunc bitonic end-to-end time (ms),37.294,Trunc bitonic end-to-end time (ms),37.294,Trunc bitonic algorithmic time (ms),37.092,117440512,exact,20971520,exact
npu,q23_k8_max,PASS,ok,uint,bitonic,max,8,8388608,Trunc bitonic end-to-end time (ms),4.976,Trunc bitonic end-to-end time (ms),4.976,Trunc bitonic algorithmic time (ms),4.788,234881024,exact,41943040,exact
npu,q23_k256_max,PASS,ok,uint,bitonic,max,256,8388608,Trunc bitonic end-to-end time (ms),4.992,Trunc bitonic end-to-end time (ms),4.992,Trunc bitonic algorithmic time (ms),4.811,234881024,exact,41943040,exact
npu,q23_k4096_max,PASS,ok,uint,bitonic,max,4096,8388608,Trunc bitonic end-to-end time (ms),6.215,Trunc bitonic end-to-end time (ms),6.215,Trunc bitonic algorithmic time (ms),6.031,234881024,exact,41943040,exact
npu,q23_k131072_max,PASS,ok,uint,bitonic,max,131072,8388608,Trunc bitonic end-to-end time (ms),46.257,Trunc bitonic end-to-end time (ms),46.257,Trunc bitonic algorithmic time (ms),46.057,234881024,exact,41943040,exact
npu,q24_k8_max,PASS,ok,uint,bitonic,max,8,16777216,Trunc bitonic end-to-end time (ms),9.292,Trunc bitonic end-to-end time (ms),9.292,Trunc bitonic algorithmic time (ms),9.102,469762048,exact,83886080,exact
npu,q24_k256_max,PASS,ok,uint,bitonic,max,256,16777216,Trunc bitonic end-to-end time (ms),9.394,Trunc bitonic end-to-end time (ms),9.394,Trunc bitonic algorithmic time (ms),9.196,469762048,exact,83886080,exact
npu,q24_k4096_max,PASS,ok,uint,bitonic,max,4096,16777216,Trunc bitonic end-to-end time (ms),10.555,Trunc bitonic end-to-end time (ms),10.555,Trunc bitonic algorithmic time (ms),10.363,469762048,exact,83886080,exact
npu,q24_k131072_max,PASS,ok,uint,bitonic,max,131072,16777216,Trunc bitonic end-to-end time (ms),58.124,Trunc bitonic end-to-end time (ms),58.124,Trunc bitonic algorithmic time (ms),57.93,469762048,exact,83886080,exact
npu,q03_k8_max,PASS,ok,uint,map_reduce,max,8,8,Map-reduce top-k end-to-end time (ms),0.159,Map-reduce top-k end-to-end time (ms),0.159,Map-reduce top-k algorithmic time (ms),0.077,32,exact,8,lower-bound
npu,q04_k8_max,PASS,ok,uint,map_reduce,max,8,16,Map-reduce top-k end-to-end time (ms),0.521,Map-reduce top-k end-to-end time (ms),0.521,Map-reduce top-k algorithmic time (ms),0.44,24640,exact,16,lower-bound
npu,q05_k8_max,PASS,ok,uint,map_reduce,max,8,32,Map-reduce top-k end-to-end time (ms),0.531,Map-reduce top-k end-to-end time (ms),0.531,Map-reduce top-k algorithmic time (ms),0.443,24704,exact,32,lower-bound
npu,q06_k8_max,PASS,ok,uint,map_reduce,max,8,64,Map-reduce top-k end-to-end time (ms),0.534,Map-reduce top-k end-to-end time (ms),0.534,Map-reduce top-k algorithmic time (ms),0.446,24832,exact,64,lower-bound
npu,q07_k8_max,PASS,ok,uint,map_reduce,max,8,128,Map-reduce top-k end-to-end time (ms),0.532,Map-reduce top-k end-to-end time (ms),0.532,Map-reduce top-k algorithmic time (ms),0.443,25088,exact,128,lower-bound
npu,q08_k8_max,PASS,ok,uint,map_reduce,max,8,256,Map-reduce top-k end-to-end time (ms),0.539,Map-reduce top-k end-to-end time (ms),0.539,Map-reduce top-k algorithmic time (ms),0.448,25600,exact,256,lower-bound
npu,q08_k256_max,PASS,ok,uint,map_reduce,max,256,256,Map-reduce top-k end-to-end time (ms),0.169,Map-reduce top-k end-to-end time (ms),0.169,Map-reduce top-k algorithmic time (ms),0.082,1024,exact,256,lower-bound
npu,q09_k8_max,PASS,ok,uint,map_reduce,max,8,512,Map-reduce top-k end-to-end time (ms),0.533,Map-reduce top-k end-to-end time (ms),0.533,Map-reduce top-k algorithmic time (ms),0.445,26624,exact,512,lower-bound
npu,q09_k256_max,PASS,ok,uint,map_reduce,max,256,512,Map-reduce top-k end-to-end time (ms),0.542,Map-reduce top-k end-to-end time (ms),0.542,Map-reduce top-k algorithmic time (ms),0.452,26624,exact,512,lower-bound
npu,q10_k8_max,PASS,ok,uint,map_reduce,max,8,1024,Map-reduce top-k end-to-end time (ms),0.542,Map-reduce top-k end-to-end time (ms),0.542,Map-reduce top-k algorithmic time (ms),0.452,28672,exact,1024,lower-bound
npu,q10_k256_max,PASS,ok,uint,map_reduce,max,256,1024,Map-reduce top-k end-to-end time (ms),0.542,Map-reduce top-k end-to-end time (ms),0.542,Map-reduce top-k algorithmic time (ms),0.454,28672,exact,1024,lower-bound
npu,q11_k8_max,PASS,ok,uint,map_reduce,max,8,2048,Map-reduce top-k end-to-end time (ms),0.534,Map-reduce top-k end-to-end time (ms),0.534,Map-reduce top-k algorithmic time (ms),0.447,57344,exact,2048,lower-bound
npu,q11_k256_max,PASS,ok,uint,map_reduce,max,256,2048,Map-reduce top-k end-to-end time (ms),0.55,Map-reduce top-k end-to-end time (ms),0.55,Map-reduce top-k algorithmic time (ms),0.462,57344,exact,2048,lower-bound
npu,q12_k8_max,PASS,ok,uint,map_reduce,max,8,4096,Map-reduce top-k end-to-end time (ms),0.522,Map-reduce top-k end-to-end time (ms),0.522,Map-reduce top-k algorithmic time (ms),0.442,114688,exact,4096,lower-bound
npu,q12_k256_max,PASS,ok,uint,map_reduce,max,256,4096,Map-reduce top-k end-to-end time (ms),0.545,Map-reduce top-k end-to-end time (ms),0.545,Map-reduce top-k algorithmic time (ms),0.458,114688,exact,4096,lower-bound
npu,q12_k4096_max,PASS,ok,uint,map_reduce,max,4096,4096,Map-reduce top-k end-to-end time (ms),0.232,Map-reduce top-k end-to-end time (ms),0.232,Map-reduce top-k algorithmic time (ms),0.147,16384,exact,4096,lower-bound
npu,q13_k8_max,PASS,ok,uint,map_reduce,max,8,8192,Map-reduce top-k end-to-end time (ms),0.555,Map-reduce top-k end-to-end time (ms),0.555,Map-reduce top-k algorithmic time (ms),0.46,229376,exact,8192,lower-bound
npu,q13_k256_max,PASS,ok,uint,map_reduce,max,256,8192,Map-reduce top-k end-to-end time (ms),0.564,Map-reduce top-k end-to-end time (ms),0.564,Map-reduce top-k algorithmic time (ms),0.474,229376,exact,8192,lower-bound
npu,q13_k4096_max,PASS,ok,uint,map_reduce,max,4096,8192,Map-reduce top-k end-to-end time (ms),0.752,Map-reduce top-k end-to-end time (ms),0.752,Map-reduce top-k algorithmic time (ms),0.661,131072,exact,8192,lower-bound
npu,q14_k8_max,PASS,ok,uint,map_reduce,max,8,16384,Map-reduce top-k end-to-end time (ms),0.543,Map-reduce top-k end-to-end time (ms),0.543,Map-reduce top-k algorithmic time (ms),0.455,458752,exact,16384,lower-bound
npu,q14_k256_max,PASS,ok,uint,map_reduce,max,256,16384,Map-reduce top-k end-to-end time (ms),0.559,Map-reduce top-k end-to-end time (ms),0.559,Map-reduce top-k algorithmic time (ms),0.467,458752,exact,16384,lower-bound
npu,q14_k4096_max,PASS,ok,uint,map_reduce,max,4096,16384,Map-reduce top-k end-to-end time (ms),0.888,Map-reduce top-k end-to-end time (ms),0.888,Map-reduce top-k algorithmic time (ms),0.798,360448,exact,16384,lower-bound
npu,q15_k8_max,PASS,ok,uint,map_reduce,max,8,32768,Map-reduce top-k end-to-end time (ms),0.549,Map-reduce top-k end-to-end time (ms),0.549,Map-reduce top-k algorithmic time (ms),0.459,917504,exact,32768,lower-bound
npu,q15_k256_max,PASS,ok,uint,map_reduce,max,256,32768,Map-reduce top-k end-to-end time (ms),0.55,Map-reduce top-k end-to-end time (ms),0.55,Map-reduce top-k algorithmic time (ms),0.467,917504,exact,32768,lower-bound
npu,q15_k4096_max,PASS,ok,uint,map_reduce,max,4096,32768,Map-reduce top-k end-to-end time (ms),1.057,Map-reduce top-k end-to-end time (ms),1.057,Map-reduce top-k algorithmic time (ms),0.97,819200,exact,32768,lower-bound
npu,q16_k8_max,PASS,ok,uint,map_reduce,max,8,65536,Map-reduce top-k end-to-end time (ms),0.551,Map-reduce top-k end-to-end time (ms),0.551,Map-reduce top-k algorithmic time (ms),0.469,1810432,exact,65536,lower-bound
npu,q16_k256_max,PASS,ok,uint,map_reduce,max,256,65536,Map-reduce top-k end-to-end time (ms),0.58,Map-reduce top-k end-to-end time (ms),0.58,Map-reduce top-k algorithmic time (ms),0.492,1810432,exact,65536,lower-bound
npu,q16_k4096_max,PASS,ok,uint,map_reduce,max,4096,65536,Map-reduce top-k end-to-end time (ms),1.226,Map-reduce top-k end-to-end time (ms),1.226,Map-reduce top-k algorithmic time (ms),1.133,1736704,exact,65536,lower-bound
npu,q17_k8_max,PASS,ok,uint,map_reduce,max,8,131072,Map-reduce top-k end-to-end time (ms),0.586,Map-reduce top-k end-to-end time (ms),0.586,Map-reduce top-k algorithmic time (ms),0.497,3620864,exact,131072,lower-bound
npu,q17_k256_max,PASS,ok,uint,map_reduce,max,256,131072,Map-reduce top-k end-to-end time (ms),0.603,Map-reduce top-k end-to-end time (ms),0.603,Map-reduce top-k algorithmic time (ms),0.515,3620864,exact,131072,lower-bound
npu,q17_k4096_max,PASS,ok,uint,map_reduce,max,4096,131072,Map-reduce top-k end-to-end time (ms),1.423,Map-reduce top-k end-to-end time (ms),1.423,Map-reduce top-k algorithmic time (ms),1.331,3571712,exact,131072,lower-bound
npu,q17_k131072_max,PASS,ok,uint,map_reduce,max,131072,131072,Map-reduce top-k end-to-end time (ms),7.325,Map-reduce top-k end-to-end time (ms),7.325,Map-reduce top-k algorithmic time (ms),7.203,524288,exact,131072,lower-bound
npu,q18_k8_max,PASS,ok,uint,map_reduce,max,8,262144,Map-reduce top-k end-to-end time (ms),0.639,Map-reduce top-k end-to-end time (ms),0.639,Map-reduce top-k algorithmic time (ms),0.549,7217152,exact,262144,lower-bound
npu,q18_k256_max,PASS,ok,uint,map_reduce,max,256,262144,Map-reduce top-k end-to-end time (ms),0.642,Map-reduce top-k end-to-end time (ms),0.642,Map-reduce top-k algorithmic time (ms),0.556,7217152,exact,262144,lower-bound
npu,q18_k4096_max,PASS,ok,uint,map_reduce,max,4096,262144,Map-reduce top-k end-to-end time (ms),1.603,Map-reduce top-k end-to-end time (ms),1.603,Map-reduce top-k algorithmic time (ms),1.51,7217152,exact,262144,lower-bound
npu,q18_k131072_max,PASS,ok,uint,map_reduce,max,131072,262144,Map-reduce top-k end-to-end time (ms),13.479,Map-reduce top-k end-to-end time (ms),13.479,Map-reduce top-k algorithmic time (ms),13.345,4194304,exact,262144,lower-bound
npu,q19_k8_max,PASS,ok,uint,map_reduce,max,8,524288,Map-reduce top-k end-to-end time (ms),0.716,Map-reduce top-k end-to-end time (ms),0.716,Map-reduce top-k algorithmic time (ms),0.623,14434304,exact,524288,lower-bound
npu,q19_k256_max,PASS,ok,uint,map_reduce,max,256,524288,Map-reduce top-k end-to-end time (ms),0.786,Map-reduce top-k end-to-end time (ms),0.786,Map-reduce top-k algorithmic time (ms),0.693,14434304,exact,524288,lower-bound
npu,q19_k4096_max,PASS,ok,uint,map_reduce,max,4096,524288,Map-reduce top-k end-to-end time (ms),1.807,Map-reduce top-k end-to-end time (ms),1.807,Map-reduce top-k algorithmic time (ms),1.715,14434304,exact,524288,lower-bound
npu,q19_k131072_max,PASS,ok,uint,map_reduce,max,131072,524288,Map-reduce top-k end-to-end time (ms),19.65,Map-reduce top-k end-to-end time (ms),19.65,Map-reduce top-k algorithmic time (ms),19.498,11534336,exact,524288,lower-bound
npu,q20_k8_max,PASS,ok,uint,map_reduce,max,8,1048576,Map-reduce top-k end-to-end time (ms),1.013,Map-reduce top-k end-to-end time (ms),1.013,Map-reduce top-k algorithmic time (ms),0.913,28868608,exact,1048576,lower-bound
npu,q20_k256_max,PASS,ok,uint,map_reduce,max,256,1048576,Map-reduce top-k end-to-end time (ms),0.898,Map-reduce top-k end-to-end time (ms),0.898,Map-reduce top-k algorithmic time (ms),0.808,28868608,exact,1048576,lower-bound
npu,q20_k4096_max,PASS,ok,uint,map_reduce,max,4096,1048576,Map-reduce top-k end-to-end time (ms),2.125,Map-reduce top-k end-to-end time (ms),2.125,Map-reduce top-k algorithmic time (ms),2.029,28868608,exact,1048576,lower-bound
npu,q20_k131072_max,PASS,ok,uint,map_reduce,max,131072,1048576,Map-reduce top-k end-to-end time (ms),26.286,Map-reduce top-k end-to-end time (ms),26.286,Map-reduce top-k algorithmic time (ms),26.12,26214400,exact,1048576,lower-bound
npu,q21_k8_max,PASS,ok,uint,map_reduce,max,8,2097152,Map-reduce top-k end-to-end time (ms),1.345,Map-reduce top-k end-to-end time (ms),1.345,Map-reduce top-k algorithmic time (ms),1.246,57737216,exact,2097152,lower-bound
npu,q21_k256_max,PASS,ok,uint,map_reduce,max,256,2097152,Map-reduce top-k end-to-end time (ms),1.538,Map-reduce top-k end-to-end time (ms),1.538,Map-reduce top-k algorithmic time (ms),1.436,57737216,exact,2097152,lower-bound
npu,q21_k4096_max,PASS,ok,uint,map_reduce,max,4096,2097152,Map-reduce top-k end-to-end time (ms),2.628,Map-reduce top-k end-to-end time (ms),2.628,Map-reduce top-k algorithmic time (ms),2.53,57737216,exact,2097152,lower-bound
npu,q21_k131072_max,PASS,ok,uint,map_reduce,max,131072,2097152,Map-reduce top-k end-to-end time (ms),33.548,Map-reduce top-k end-to-end time (ms),33.548,Map-reduce top-k algorithmic time (ms),33.364,55574528,exact,2097152,lower-bound
npu,q22_k8_max,PASS,ok,uint,map_reduce,max,8,4194304,Map-reduce top-k end-to-end time (ms),2.547,Map-reduce top-k end-to-end time (ms),2.547,Map-reduce top-k algorithmic time (ms),2.443,115449856,exact,4194304,lower-bound
npu,q22_k256_max,PASS,ok,uint,map_reduce,max,256,4194304,Map-reduce top-k end-to-end time (ms),2.824,Map-reduce top-k end-to-end time (ms),2.824,Map-reduce top-k algorithmic time (ms),2.726,115449856,exact,4194304,lower-bound
npu,q22_k4096_max,PASS,ok,uint,map_reduce,max,4096,4194304,Map-reduce top-k end-to-end time (ms),3.831,Map-reduce top-k end-to-end time (ms),3.831,Map-reduce top-k algorithmic time (ms),3.721,115449856,exact,4194304,lower-bound
npu,q22_k131072_max,PASS,ok,uint,map_reduce,max,131072,4194304,Map-reduce top-k end-to-end time (ms),42.141,Map-reduce top-k end-to-end time (ms),42.141,Map-reduce top-k algorithmic time (ms),41.967,114294784,exact,4194304,lower-bound
npu,q23_k8_max,PASS,ok,uint,map_reduce,max,8,8388608,Map-reduce top-k end-to-end time (ms),5.469,Map-reduce top-k end-to-end time (ms),5.469,Map-reduce top-k algorithmic time (ms),5.33,230875136,exact,8388608,lower-bound
npu,q23_k256_max,PASS,ok,uint,map_reduce,max,256,8388608,Map-reduce top-k end-to-end time (ms),5.341,Map-reduce top-k end-to-end time (ms),5.341,Map-reduce top-k algorithmic time (ms),5.203,230875136,exact,8388608,lower-bound
npu,q23_k4096_max,PASS,ok,uint,map_reduce,max,4096,8388608,Map-reduce top-k end-to-end time (ms),6.28,Map-reduce top-k end-to-end time (ms),6.28,Map-reduce top-k algorithmic time (ms),6.15,230875136,exact,8388608,lower-bound
npu,q23_k131072_max,PASS,ok,uint,map_reduce,max,131072,8388608,Map-reduce top-k end-to-end time (ms),51.321,Map-reduce top-k end-to-end time (ms),51.321,Map-reduce top-k algorithmic time (ms),51.154,230875136,exact,8388608,lower-bound
npu,q24_k8_max,PASS,ok,uint,map_reduce,max,8,16777216,Map-reduce top-k end-to-end time (ms),10.561,Map-reduce top-k end-to-end time (ms),10.561,Map-reduce top-k algorithmic time (ms),10.418,461725696,exact,16777216,lower-bound
npu,q24_k256_max,PASS,ok,uint,map_reduce,max,256,16777216,Map-reduce top-k end-to-end time (ms),10.859,Map-reduce top-k end-to-end time (ms),10.859,Map-reduce top-k algorithmic time (ms),10.714,461725696,exact,16777216,lower-bound
npu,q24_k4096_max,PASS,ok,uint,map_reduce,max,4096,16777216,Map-reduce top-k end-to-end time (ms),11.033,Map-reduce top-k end-to-end time (ms),11.033,Map-reduce top-k algorithmic time (ms),10.888,461725696,exact,16777216,lower-bound
npu,q24_k131072_max,PASS,ok,uint,map_reduce,max,131072,16777216,Map-reduce top-k end-to-end time (ms),60.62,Map-reduce top-k end-to-end time (ms),60.62,Map-reduce top-k algorithmic time (ms),60.473,461725696,exact,16777216,lower-bound
npu,q03_k8_max,PASS,ok,uint,gt,max,8,8,Ground truth end-to-end time (ms),0.048,Ground truth end-to-end time (ms),0.048,Ground truth algorithmic time (ms),0.048,64,lower-bound,8,lower-bound
